lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1275783,-75.3695023,PROSPECT AVE & W MAIN ST; WEST NORRITON; 2016-05-23 @ 07:16:07;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-05-23 07:21:00,WEST NORRITON,PROSPECT AVE & W MAIN ST,1
40.279743,-75.2770721,SCHWAB RD & WEDGEWOOD DR;  HATFIELD TOWNSHIP; Station 345; 2016-05-20 @ 13:15:06;,,EMS: SYNCOPAL EPISODE,2016-05-20 13:17:00,HATFIELD TOWNSHIP,SCHWAB RD & WEDGEWOOD DR,1
40.1243602,-75.3815526,BRANDON RD & S SCHUYLKILL AVE;  WEST NORRITON; Station 308B; 2016-05-23 @ 21:54:00;,19403.0,EMS: DIZZINESS,2016-05-23 21:57:00,WEST NORRITON,BRANDON RD & S SCHUYLKILL AVE,1
40.251492,-75.6033497,RT422 BYP & S PLEASANTVIEW RD OVERPASS; LOWER POTTSGROVE; 2016-03-21 @ 13:31:31;,,Traffic: VEHICLE ACCIDENT -,2016-03-21 13:42:02,LOWER POTTSGROVE,RT422 BYP & S PLEASANTVIEW RD OVERPASS,1
40.2725896,-75.3096399,FORTY FOOT RD & ELROY RD; HATFIELD TOWNSHIP; 2016-07-18 @ 05:24:14;,19440.0,Traffic: DISABLED VEHICLE -,2016-07-18 05:27:00,HATFIELD TOWNSHIP,FORTY FOOT RD & ELROY RD,1
40.2508883,-75.6504857,3RD ST & MCCLELLAN ALY;  POTTSTOWN; Station 329; 2016-01-16 @ 20:44:10;,19464.0,EMS: MATERNITY,2016-01-16 20:47:01,POTTSTOWN,3RD ST & MCCLELLAN ALY,1
40.0791824,-75.2996375,8TH AVE & HARRY ST; CONSHOHOCKEN; 2016-05-18 @ 18:39:05-Station:STA35;,19428.0,Fire: APPLIANCE FIRE,2016-05-18 18:42:00,CONSHOHOCKEN,8TH AVE & HARRY ST,1
40.3084763,-75.3290421,GREEN ST & WEST ST;  SOUDERTON; Station 339; 2016-02-23 @ 13:47:45;,18964.0,EMS: CVA/STROKE,2016-02-23 13:52:00,SOUDERTON,GREEN ST & WEST ST,1
40.2054756,-75.3529714,SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2016-03-06 @ 06:25:49;,19446.0,EMS: RESPIRATORY EMERGENCY,2016-03-06 06:31:01,WORCESTER,SKIPPACK PIKE & MEADOWOOD DR,1
40.1453521,-75.1890547,PINETOWN RD & ELON CIR; UPPER DUBLIN; 2016-06-17 @ 05:21:06-Station:STA88;,19034.0,Fire: FIRE ALARM,2016-06-17 05:26:00,UPPER DUBLIN,PINETOWN RD & ELON CIR,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & TRINITY LN UNDERPASS; UPPER MERION; 2016-08-20 @ 12:31:08;,,Traffic: DISABLED VEHICLE -,2016-08-20 12:36:01,UPPER MERION,SCHUYLKILL EXPY & TRINITY LN UNDERPASS,1
40.2416004,-75.2278766,MATTHEW DR & SUNRISE DR; MONTGOMERY; 2016-03-22 @ 08:19:06;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-03-22 08:22:00,MONTGOMERY,MATTHEW DR & SUNRISE DR,1
40.0675025,-75.0942053,COTTMAN AVE;  CHELTENHAM; Station 358; 2016-07-22 @ 18:49:38;,19012.0,EMS: VEHICLE ACCIDENT,2016-07-22 18:52:01,CHELTENHAM,COTTMAN AVE,1
40.2104082,-75.6852316,MALVERN DR & CHESTNUT HILL RD; CHESTER COUNTY; 2016-07-29 @ 04:35:01;,19465.0,Traffic: ROAD OBSTRUCTION -,2016-07-29 04:37:00,CHESTER COUNTY,MALVERN DR & CHESTNUT HILL RD,1
40.006019,-75.288397,ARGYLE RD & SIMPSON RD; LOWER MERION; 2016-05-17 @ 14:31:36;,19003.0,Traffic: VEHICLE ACCIDENT -,2016-05-17 14:37:04,LOWER MERION,ARGYLE RD & SIMPSON RD,1
40.2309343,-75.5221245,LIGHTCAP RD & SANATOGA SPRINGS DR;  LIMERICK; Station 324A; 2016-03-02 @ 21:00:02;,19468.0,EMS: GENERAL WEAKNESS,2016-03-02 21:02:01,LIMERICK,LIGHTCAP RD & SANATOGA SPRINGS DR,1
40.1452724,-75.3868587,N TROOPER RD & CHESTNUT AVE; WEST NORRITON; 2016-05-08 @ 12:05:53;,19403.0,Traffic: ROAD OBSTRUCTION -,2016-05-08 12:06:00,WEST NORRITON,N TROOPER RD & CHESTNUT AVE,1
40.3714526,-75.4840758,3RD ST & JEFFERSON ST;  RED HILL; Station 369; 2016-01-06 @ 17:27:35;,18076.0,EMS: OVERDOSE,2016-01-06 17:32:01,RED HILL,3RD ST & JEFFERSON ST,1
40.250519,-75.6426966,N FRANKLIN ST & JEFFERSON AVE; POTTSTOWN; 2016-02-15 @ 15:43:56;,19464.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-02-15 15:47:03,POTTSTOWN,N FRANKLIN ST & JEFFERSON AVE,1
40.1532684,-75.1895576,RT309 EXPY & E BUTLER PIKE UNDERPASS; UPPER DUBLIN; 2016-04-09 @ 09:54:33;,,Traffic: ROAD OBSTRUCTION -,2016-04-09 09:57:03,UPPER DUBLIN,RT309 EXPY & E BUTLER PIKE UNDERPASS,1
40.0927439,-75.120834,GREENWOOD AVE & JENKINTOWN RD;  ABINGTON; Station 382; 2016-02-15 @ 03:45:41;,19046.0,EMS: CARDIAC EMERGENCY,2016-02-15 03:47:00,ABINGTON,GREENWOOD AVE & JENKINTOWN RD,1
40.3280518,-75.3289069,WASHINGTON AVE & FULTON AVE;  TELFORD; Station 339; 2016-05-26 @ 11:30:45;,18969.0,EMS: FALL VICTIM,2016-05-26 11:32:00,TELFORD,WASHINGTON AVE & FULTON AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-12 @ 08:34:19;,19403.0,EMS: CARDIAC EMERGENCY,2015-12-12 08:37:01,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1328695,-75.3335153,MARKLEY ST & W LOGAN ST; NORRISTOWN; 2016-03-23 @ 14:25:59;,19401.0,Traffic: VEHICLE ACCIDENT -,2016-03-23 14:31:01,NORRISTOWN,MARKLEY ST & W LOGAN ST,1
40.1198332,-75.1253492,BUCK HILL DR & DEAD END;  ABINGTON; Station 382; 2016-07-10 @ 04:13:53;,,EMS: ALLERGIC REACTION,2016-07-10 04:17:00,ABINGTON,BUCK HILL DR & DEAD END,1
40.2290075,-75.3878525,NO LOCATION - NEIGHBORING COUNTY;  BUCKS COUNTY; Station EMS; 2016-06-02 @ 17:29:49;,,EMS: CARDIAC ARREST,2016-06-02 17:32:00,BUCKS COUNTY,NO LOCATION - NEIGHBORING COUNTY,1
40.2309343,-75.5221245,RT422  & AIRPORT RD OVERPASS;  LIMERICK; Station 325; 2016-03-23 @ 07:58:44;,19468.0,EMS: VEHICLE ACCIDENT,2016-03-23 08:01:00,LIMERICK,RT422  & AIRPORT RD OVERPASS,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2016-02-03 @ 08:00:32;,19040.0,EMS: RESPIRATORY EMERGENCY,2016-02-03 08:02:00,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.2806101,-75.2924128,MAPLE AVE & CHESTNUT ST;  HATFIELD TOWNSHIP; Station 345; 2016-03-14 @ 19:00:15;,19440.0,EMS: HEMORRHAGING,2016-03-14 19:02:00,HATFIELD TOWNSHIP,MAPLE AVE & CHESTNUT ST,1
40.251492,-75.6033497,WALNUT RIDGE ESTS & DEAD END;  LOWER POTTSGROVE; Station 329; 2015-12-23 @ 14:19:21;,,EMS: GENERAL WEAKNESS,2015-12-23 14:22:00,LOWER POTTSGROVE,WALNUT RIDGE ESTS & DEAD END,1
40.0688245,-75.3112438,CRAWFORD AVE & FRONT ST;  WEST CONSHOHOCKEN; Station 313A; 2016-05-15 @ 09:52:43;,19428.0,EMS: NAUSEA/VOMITING,2016-05-15 09:57:01,WEST CONSHOHOCKEN,CRAWFORD AVE & FRONT ST,1
40.1852483,-75.5391013,N 4TH AVE & MAIN ST; ROYERSFORD; 2016-07-13 @ 13:13:30;,19468.0,Traffic: DISABLED VEHICLE -,2016-07-13 13:17:02,ROYERSFORD,N 4TH AVE & MAIN ST,1
40.1268744,-75.324538,ARCH ST & DARTMOUTH DR;  NORRISTOWN; Station 308A; 2016-04-10 @ 11:28:02;,19401.0,EMS: ABDOMINAL PAINS,2016-04-10 11:32:01,NORRISTOWN,ARCH ST & DARTMOUTH DR,1
40.0741829,-75.3045461,HARRY ST & E 2ND AVE; CONSHOHOCKEN; 2016-01-22 @ 14:33:51-Station:STA36;,19428.0,Fire: GAS-ODOR/LEAK,2016-01-22 14:37:01,CONSHOHOCKEN,HARRY ST & E 2ND AVE,1
40.1233907,-75.3369417,POWELL ST & E WOOD ST;  NORRISTOWN; Station 308A; 2016-03-11 @ 09:23:32;,19401.0,EMS: CARDIAC EMERGENCY,2016-03-11 09:27:00,NORRISTOWN,POWELL ST & E WOOD ST,1
40.3424923,-75.3988287,WEBBER RD & RIDGE RD;  SALFORD; Station 344A; 2016-04-10 @ 13:28:43;,18969.0,EMS: HEAD INJURY,2016-04-10 13:32:00,SALFORD,WEBBER RD & RIDGE RD,1
40.1175783,-75.350689,MAIN ST & PEARL ST; NORRISTOWN; 2015-12-19 @ 17:44:06;,19401.0,Traffic: DISABLED VEHICLE -,2015-12-19 17:47:00,NORRISTOWN,MAIN ST & PEARL ST,1
40.2604236,-75.6345614,LEE AVE & SPRUCE ST;  POTTSTOWN; Station 329; 2016-03-11 @ 16:42:25;,19464.0,EMS: NAUSEA/VOMITING,2016-03-11 16:47:00,POTTSTOWN,LEE AVE & SPRUCE ST,1
40.127614,-75.404582,TROOPER RD & BOULEVARD OF THE GENERALS;  LOWER PROVIDENCE; Station 322A; 2015-12-18 @ 20:15:54;,19403.0,EMS: RESPIRATORY EMERGENCY,2015-12-18 20:17:03,LOWER PROVIDENCE,TROOPER RD & BOULEVARD OF THE GENERALS,1
40.2814141,-75.5695374,SWAMP PIKE & NEW HANOVER SQUARE RD; NEW HANOVER; 2016-02-03 @ 16:22:19;,19525.0,Traffic: DISABLED VEHICLE -,2016-02-03 16:27:01,NEW HANOVER,SWAMP PIKE & NEW HANOVER SQUARE RD,1
40.1472528,-75.1303789,OKLAHOMA RD & FITZWATERTOWN RD;  ABINGTON; Station 381; 2016-05-14 @ 06:16:06;,19090.0,EMS: FALL VICTIM,2016-05-14 06:21:00,ABINGTON,OKLAHOMA RD & FITZWATERTOWN RD,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & TRINITY LN UNDERPASS; UPPER MERION; 2016-06-13 @ 19:20:16;,,Traffic: DISABLED VEHICLE -,2016-06-13 19:22:01,UPPER MERION,SCHUYLKILL EXPY & TRINITY LN UNDERPASS,1
40.2772485,-75.5872773,ROSENBERRY RD & ROMIG RD; NEW HANOVER; 2016-02-24 @ 20:04:19-Station:STA37;,19525.0,Fire: ELECTRICAL FIRE OUTSIDE,2016-02-24 20:07:00,NEW HANOVER,ROSENBERRY RD & ROMIG RD,1
40.3266397,-75.3440877,PACKHAM CT & PEARTREE CIR; FRANCONIA; 2015-12-16 @ 16:22:51-Station:STA75;,18969.0,Fire: FIRE ALARM,2015-12-16 16:27:01,FRANCONIA,PACKHAM CT & PEARTREE CIR,1
40.2929156,-75.2893833,UNIONVILLE PIKE & NORTH PENN RD;  HATFIELD TOWNSHIP; Station 345; 2016-06-02 @ 14:35:03;,19440.0,EMS: HEAD INJURY,2016-06-02 14:37:00,HATFIELD TOWNSHIP,UNIONVILLE PIKE & NORTH PENN RD,1
40.2078365,-75.2664891,UPPER VALLEY RD & LOWER VALLEY RD; UPPER GWYNEDD; 2016-08-22 @ 18:12:14;,19454.0,Traffic: VEHICLE FIRE -,2016-08-22 18:16:02,UPPER GWYNEDD,UPPER VALLEY RD & LOWER VALLEY RD,1
40.0142647,-75.2367379,CONSHOHOCKEN STATE RD & E PRINCETON RD; LOWER MERION; 2016-03-28 @ 16:17:05;,19004.0,Traffic: VEHICLE ACCIDENT -,2016-03-28 16:22:01,LOWER MERION,CONSHOHOCKEN STATE RD & E PRINCETON RD,1
40.111435,-75.0759539,MEADOWBROOK DR & HUNTINGDON PIKE; ABINGTON; 2016-04-04 @ 08:03:32-Station:STA8;,19006.0,Fire: ELECTRICAL FIRE OUTSIDE,2016-04-04 08:27:01,ABINGTON,MEADOWBROOK DR & HUNTINGDON PIKE,1
40.1262216,-75.2563837,STENTON AVE & W BUTLER PIKE; WHITPAIN; 2016-07-28 @ 10:09:15;,19462.0,Traffic: DISABLED VEHICLE -,2016-07-28 10:12:01,WHITPAIN,STENTON AVE & W BUTLER PIKE,1
40.2541376,-75.2646665,WINDSOR CT & FERNDALE LN;  HATFIELD TOWNSHIP; Station 345; 2016-01-10 @ 19:00:06;,19446.0,EMS: DIABETIC EMERGENCY,2016-01-10 19:02:01,HATFIELD TOWNSHIP,WINDSOR CT & FERNDALE LN,1
40.2947875,-75.6105231,HIDDEN VALLEY DR & BUCHERT RD;  DOUGLASS; Station 332; 2016-04-29 @ 21:18:54;,19525.0,EMS: ABDOMINAL PAINS,2016-04-29 21:22:01,DOUGLASS,HIDDEN VALLEY DR & BUCHERT RD,1
40.0810063,-75.3161537,CONSHOHOCKEN RD & OLD ELM ST; PLYMOUTH; 2016-05-03 @ 11:31:32-Station:STA43;,19428.0,Fire: FIRE INVESTIGATION,2016-05-03 11:36:01,PLYMOUTH,CONSHOHOCKEN RD & OLD ELM ST,1
40.1254395,-75.3304818,DEKALB ST & E BROWN ST;  NORRISTOWN; Station 308A; 2016-04-02 @ 17:30:04;,19401.0,EMS: DIZZINESS,2016-04-02 17:32:00,NORRISTOWN,DEKALB ST & E BROWN ST,1
40.1340745,-75.1504321,FITZWATERTOWN RD & ANZAC AVE; UPPER DUBLIN; 2016-01-06 @ 14:17:24;,19025.0,Traffic: DISABLED VEHICLE -,2016-01-06 14:21:01,UPPER DUBLIN,FITZWATERTOWN RD & ANZAC AVE,1
40.1598256,-75.2974463,DEKALB PIKE & MICHAELS LN; WHITPAIN; 2016-08-04 @ 17:53:27;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-08-04 17:56:02,WHITPAIN,DEKALB PIKE & MICHAELS LN,1
40.243343,-75.6286631,S KEIM ST & QUEEN ST; POTTSTOWN; 2016-03-23 @ 22:36:00;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-03-23 22:47:01,POTTSTOWN,S KEIM ST & QUEEN ST,1
40.0941849,-75.28665,RIDGE PIKE & BUTLER PIKE;  PLYMOUTH; Station 308; 2016-05-03 @ 14:44:14;,19428.0,EMS: DIZZINESS,2016-05-03 14:47:00,PLYMOUTH,RIDGE PIKE & BUTLER PIKE,1
40.2274316,-75.6235951,E SCHUYLKILL RD;  CHESTER COUNTY; Station 3A84; 2015-12-29 @ 17:29:17;,,EMS: VEHICLE ACCIDENT,2015-12-29 17:32:01,CHESTER COUNTY,E SCHUYLKILL RD,1
40.1354703,-75.3966887,S TROOPER RD & MILL RD; WEST NORRITON; 2016-05-05 @ 14:03:12;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-05-05 14:07:00,WEST NORRITON,S TROOPER RD & MILL RD,1
40.1757375,-75.4525946,SPANGLER CIR & FREELAND DR; COLLEGEVILLE; 2016-03-26 @ 17:42:30-Station:STA34;,19426.0,Fire: FIRE ALARM,2016-03-26 17:47:00,COLLEGEVILLE,SPANGLER CIR & FREELAND DR,1
40.2877867,-75.5359516,FAGLEYSVILLE RD & KEYSER RD; UPPER FREDERICK; 2016-02-01 @ 05:28:02-Station:STA87;,18074.0,Fire: VEHICLE ACCIDENT,2016-02-01 05:32:00,UPPER FREDERICK,FAGLEYSVILLE RD & KEYSER RD,1
40.0097139,-75.2555052,MONTGOMERY AVE;  LOWER MERION; Station 313; 2016-07-03 @ 08:06:44;,,EMS: HEAD INJURY,2016-07-03 08:11:00,LOWER MERION,MONTGOMERY AVE,1
40.1505083,-75.28311,UNION MEETING RD & HARVEST DR;  WHITPAIN; Station 385; 2016-02-19 @ 13:21:03;,19422.0,EMS: HEMORRHAGING,2016-02-19 13:26:00,WHITPAIN,UNION MEETING RD & HARVEST DR,1
40.0960437,-75.2961605,RIDGE PIKE & COLWELL LN; PLYMOUTH; 2016-03-17 @ 10:09:47;,19428.0,Traffic: VEHICLE ACCIDENT -,2016-03-17 10:12:01,PLYMOUTH,RIDGE PIKE & COLWELL LN,1
40.2018527,-75.2685849,MEADOWBROOK RD & JENKINS LN;  UPPER GWYNEDD; Station 345A; 2016-02-23 @ 16:54:09;,19454.0,EMS: CARDIAC EMERGENCY,2016-02-23 16:57:02,UPPER GWYNEDD,MEADOWBROOK RD & JENKINS LN,1
40.2462499,-75.3251879,KEELER RD & QUARRY RD; TOWAMENCIN; 2016-02-16 @ 07:02:53;,19446.0,Traffic: DISABLED VEHICLE -,2016-02-16 07:07:00,TOWAMENCIN,KEELER RD & QUARRY RD,1
40.0946197,-75.3628559,DEKALB PIKE & N HENDERSON RD; UPPER MERION; 2016-05-13 @ 07:05:52-Station:STA47;,19406.0,Fire: FIRE ALARM,2016-05-13 07:07:00,UPPER MERION,DEKALB PIKE & N HENDERSON RD,1
40.1515127,-75.1927847,TRESSLER DR & SHAW DR; UPPER DUBLIN; 2016-06-01 @ 18:25:12-Station:STA88;,19034.0,Fire: FIRE ALARM,2016-06-01 18:27:00,UPPER DUBLIN,TRESSLER DR & SHAW DR,1
40.3982336,-75.4969533,MAIN ST & POTTSTOWN AVE;  PENNSBURG; Station 369; 2016-05-21 @ 00:03:47;,18073.0,EMS: RESPIRATORY EMERGENCY,2016-05-21 00:07:01,PENNSBURG,MAIN ST & POTTSTOWN AVE,1
39.9844142,-75.2690364,ANDOVER RD & ALLANDALE RD; LOWER MERION; 2016-07-14 @ 13:23:26-Station:STA21;,19096.0,Fire: FIRE ALARM,2016-07-14 13:27:01,LOWER MERION,ANDOVER RD & ALLANDALE RD,1
40.0150463,-75.2996738,MONTGOMERY AVE & HAVERFORD STATION RD;  LOWER MERION; Station 313; 2016-07-23 @ 20:08:40;,19041.0,EMS: SYNCOPAL EPISODE,2016-07-23 20:12:01,LOWER MERION,MONTGOMERY AVE & HAVERFORD STATION RD,1
40.174594,-75.1009453,BYBERRY AVE & S NEW ST;  HATBORO; Station 384; 2016-04-19 @ 20:15:18;,19040.0,EMS: CVA/STROKE,2016-04-19 20:17:00,HATBORO,BYBERRY AVE & S NEW ST,1
40.095171,-75.414699,1ST AVE & FREEDOM DR; UPPER MERION; 2016-03-22 @ 14:51:18-Station:STA47;,19406.0,Fire: WOODS/FIELD FIRE,2016-03-22 14:56:00,UPPER MERION,1ST AVE & FREEDOM DR,1
40.2231291,-75.5391928,CHERRY LN & N LEWIS RD; LIMERICK; 2016-06-17 @ 18:56:33-Station:STA54;,19468.0,Fire: FIRE SPECIAL SERVICE,2016-06-17 19:01:01,LIMERICK,CHERRY LN & N LEWIS RD,1
40.118983,-75.415897,MONROE BLVD & MADISON AVE;  LOWER PROVIDENCE; Station 322A; 2016-08-24 @ 08:15:48;,19403.0,EMS: RESPIRATORY EMERGENCY,2016-08-24 08:17:00,LOWER PROVIDENCE,MONROE BLVD & MADISON AVE,1
40.13602,-75.354606,BEECH DR & SPRUCE ST;  WEST NORRITON; Station 308B; 2016-08-07 @ 16:51:16;,19403.0,EMS: SUBJECT IN PAIN,2016-08-07 16:56:02,WEST NORRITON,BEECH DR & SPRUCE ST,1
40.1138839,-75.1536164,EDGE HILL RD & JENKINTOWN RD; ABINGTON; 2016-06-06 @ 18:28:32;,19038.0,Traffic: VEHICLE ACCIDENT -,2016-06-06 18:32:01,ABINGTON,EDGE HILL RD & JENKINTOWN RD,1
40.3197376,-75.6100761,PHILADELPHIA AVE & CONGO RD; DOUGLASS; 2015-12-17 @ 07:42:29;,19525.0,Traffic: DISABLED VEHICLE -,2015-12-17 07:47:01,DOUGLASS,PHILADELPHIA AVE & CONGO RD,1
40.0079924,-75.2912588,LANCASTER AVE & ANDERSON AVE; LOWER MERION; 2015-12-31 @ 11:50:24-Station:STA25;,19003.0,Fire: BUILDING FIRE,2015-12-31 11:52:00,LOWER MERION,LANCASTER AVE & ANDERSON AVE,1
40.1286494,-75.3313296,LOCUST ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2016-02-26 @ 02:57:55;,19401.0,EMS: UNKNOWN MEDICAL EMERGENCY,2016-02-26 03:02:00,NORRISTOWN,LOCUST ST & W ROBERTS ST,1
40.3933318,-75.5248752,GENE RD & W BUCK RD;  UPPER HANOVER; Station 369; 2016-02-12 @ 16:12:17;,18041.0,EMS: FALL VICTIM,2016-02-12 16:17:01,UPPER HANOVER,GENE RD & W BUCK RD,1
40.0972222,-75.3761952, ; UPPER MERION; 2016-06-01 @ 14:05:29;,,Traffic: DISABLED VEHICLE -,2016-06-01 14:07:01,UPPER MERION,,1
40.2482777,-75.2809259,SHAW AVE & W 7TH ST; LANSDALE; 2016-02-01 @ 16:51:35;,19446.0,Traffic: VEHICLE ACCIDENT -,2016-02-01 16:56:00,LANSDALE,SHAW AVE & W 7TH ST,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2016-02-18 @ 13:42:48;,19401.0,EMS: RESPIRATORY EMERGENCY,2016-02-18 13:47:00,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.2513703,-75.4657098,PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; Station 331; 2016-04-17 @ 20:27:30;,19473.0,EMS: CARDIAC EMERGENCY,2016-04-17 20:32:00,SCHWENKSVILLE,PERKIOMEN AVE & 3RD ST,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-07-11 @ 05:26:53;,19403.0,EMS: FALL VICTIM,2016-07-11 05:32:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.2316017,-75.2186547,HORSHAM RD & PHEASANT RUN; MONTGOMERY; 2016-03-17 @ 18:04:27;,18936.0,Traffic: VEHICLE ACCIDENT -,2016-03-17 18:12:01,MONTGOMERY,HORSHAM RD & PHEASANT RUN,1
40.248279,-75.674802,RICE ST & W HIGH ST; POTTSTOWN; 2016-07-28 @ 18:29:10;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-07-28 18:32:02,POTTSTOWN,RICE ST & W HIGH ST,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2016-06-24 @ 12:18:50;,19446.0,EMS: BACK PAINS/INJURY,2016-06-24 12:22:01,LANSDALE,BROAD ST & E 6TH ST,1
40.3122789,-75.5887715,SANDPIPER CT & CHALET RD; NEW HANOVER; 2016-06-23 @ 23:23:15-Station:STA37;,19525.0,Fire: CARBON MONOXIDE DETECTOR,2016-06-23 23:27:01,NEW HANOVER,SANDPIPER CT & CHALET RD,1
40.2290075,-75.3878525,RAMP I76 TO RT422 WB & RT422 WB; CHESTER COUNTY; 2016-05-07 @ 07:15:54;,,Traffic: VEHICLE ACCIDENT -,2016-05-07 07:17:00,CHESTER COUNTY,RAMP I76 TO RT422 WB & RT422 WB,1
40.217854,-75.3930082,HALLMAN AVE & EVANSBURG RD;  SKIPPACK; Station 336; 2015-12-15 @ 12:27:40;,19426.0,EMS: CARDIAC EMERGENCY,2015-12-15 12:32:03,SKIPPACK,HALLMAN AVE & EVANSBURG RD,1
40.1192546,-75.2362381,PENNSYLVANIA AVE & RT309 OVERPASS;  WHITEMARSH; Station 318; 2016-02-22 @ 09:27:43;,,EMS: SUBJECT IN PAIN,2016-02-22 09:31:00,WHITEMARSH,PENNSYLVANIA AVE & RT309 OVERPASS,1
40.1710753,-75.0711666,DAVISVILLE RD & E COUNTY LINE RD; UPPER MORELAND; 2016-01-19 @ 11:50:56;,18974.0,Traffic: VEHICLE ACCIDENT -,2016-01-19 11:52:02,UPPER MORELAND,DAVISVILLE RD & E COUNTY LINE RD,1
40.1583249,-75.1156789,FITZWATERTOWN RD & MANSFIELD RD; UPPER MORELAND; 2015-12-30 @ 12:22:05-Station:STA10;,19090.0,Fire: FIRE INVESTIGATION,2015-12-30 12:26:01,UPPER MORELAND,FITZWATERTOWN RD & MANSFIELD RD,1
40.2412063,-75.2810692,CHESTNUT ST & E 2ND ST;  LANSDALE; Station 345; 2016-07-20 @ 12:17:17;,19446.0,EMS: SEIZURES,2016-07-20 12:22:00,LANSDALE,CHESTNUT ST & E 2ND ST,1
40.1847975,-75.286879,TWIN SILO DR & MORRIS RD;  WHITPAIN; Station 385; 2016-02-21 @ 12:36:09;,19422.0,EMS: BACK PAINS/INJURY,2016-02-21 12:42:01,WHITPAIN,TWIN SILO DR & MORRIS RD,1
40.2595194,-75.6136019,KEIM ST & BUCHERT RD;  LOWER POTTSGROVE; Station 329; 2016-01-01 @ 07:38:50;,19464.0,EMS: SUBJECT IN PAIN,2016-01-01 07:42:01,LOWER POTTSGROVE,KEIM ST & BUCHERT RD,1
40.0235653,-75.2305042,BELMONT AVE & OLD BELMONT AVE;  LOWER MERION; Station 313; 2016-07-18 @ 12:36:18;,19004.0,EMS: ALTERED MENTAL STATUS,2016-07-18 12:42:01,LOWER MERION,BELMONT AVE & OLD BELMONT AVE,1
40.2127339,-75.5633048,ROSEWOOD TRL & MAIN ST;  LIMERICK; Station 324A; 2016-07-01 @ 17:16:15;,19468.0,EMS: ALLERGIC REACTION,2016-07-01 17:22:02,LIMERICK,ROSEWOOD TRL & MAIN ST,1
40.1069494,-75.0668704,MELMAR RD & STOKES CIR;  ABINGTON; Station 382; 2016-05-12 @ 17:26:03;,19006.0,EMS: FALL VICTIM,2016-05-12 17:31:01,ABINGTON,MELMAR RD & STOKES CIR,1
40.1824819,-75.1451321,SAW MILL LN & PROSPECT AVE;  HORSHAM; Station 352; 2015-12-12 @ 09:30:58;,19044.0,EMS: GENERAL WEAKNESS,2015-12-12 09:36:01,HORSHAM,SAW MILL LN & PROSPECT AVE,1
40.1414828,-75.117142,MORELAND RD & EASTON RD; ABINGTON; 2016-04-30 @ 20:05:44;,19090.0,Traffic: VEHICLE ACCIDENT -,2016-04-30 20:12:02,ABINGTON,MORELAND RD & EASTON RD,1
40.0921788,-75.3609945,MONROE BLVD & S HENDERSON RD;  UPPER MERION; Station 317; 2016-07-21 @ 05:55:23;,19406.0,EMS: FALL VICTIM,2016-07-21 05:57:00,UPPER MERION,MONROE BLVD & S HENDERSON RD,1
40.129538,-75.3246363,JOHNSON HWY & DEKALB ST;  EAST NORRITON; Station 308; 2016-05-07 @ 05:07:26;,19401.0,EMS: DIABETIC EMERGENCY,2016-05-07 05:12:00,EAST NORRITON,JOHNSON HWY & DEKALB ST,1
40.0871109,-75.2637024,OAKWYN RD & BALSAM PL;  WHITEMARSH; Station 318; 2016-04-24 @ 12:57:11;,19444.0,EMS: DIABETIC EMERGENCY,2016-04-24 13:02:00,WHITEMARSH,OAKWYN RD & BALSAM PL,1
40.001751,-75.240002,HIGHLAND AVE & OLD LANCASTER RD; LOWER MERION; 2016-03-11 @ 19:51:47;,19066.0,Traffic: VEHICLE ACCIDENT -,2016-03-11 19:56:00,LOWER MERION,HIGHLAND AVE & OLD LANCASTER RD,1
40.0734171,-75.0962453,SHELMIRE ST & RENA ST;  ABINGTON; Station 382; 2016-08-03 @ 10:00:30;,19046.0,EMS: VEHICLE ACCIDENT,2016-08-03 10:02:00,ABINGTON,SHELMIRE ST & RENA ST,1
